m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
356,India,,1379.01,Areca nuts,2014,0.39,0.39,,Collection,Farm,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,0.71,0.71,,Threshing,Farm,,Poor Threshing Techniques,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,0.19,0.19,,Drying,Farm,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,0.48,0.48,,Wholesale,Storage,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,0.05,0.05,,Packaging,Farm,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,0.02,0.02,,Storage,Storage,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,0.36,0.36,,Processing,Storage,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,4.91,4.91,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,0.1,0.1,,Retailing,Storage,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,1.24,1.24,,Harvesting,Harvest,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1379.01,Areca nuts,2014,1.19,1.19,,"Cleaning, Winnowing",Farm,,,3 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.52,0.52,,Collection,Farm,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.19,0.19,,Packaging,Farm,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.43,0.43,,"Cleaning, Winnowing",Farm,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.06,0.06,,Storage,Storage,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,1.64,1.64,,Threshing,Farm,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.09,0.09,,Storage,Storage,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.12,0.12,,Transportation,Transport,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.44,0.44,,Wholesale,Storage,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.13,0.13,,Drying,Farm,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.3,0.3,,Processing,Storage,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,6.03,6.03,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,0.06,0.06,,Retailing,Storage,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,142,"Groundnuts, excluding shelled",2014,2.05,2.05,,Harvesting,Harvest,,,8 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.05,0.05,,Packaging,Farm,,Bad Harvesting Operations,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.01,0.01,,Storage,Storage,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.02,0.02,,Drying,Farm,,Bad Harvesting Operations,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.04,0.04,,,Farm,,Bad Harvesting Operations,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.14,0.14,,Transportation,Transport,,Bad Harvesting Operations,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.47,0.47,,Wholesale,Storage,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,5.45,5.45,,Harvesting,Storage,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,3.08,3.08,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.32,0.32,,Collection,Harvest,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,143,Cottonseed,2014,0.02,0.02,,Retailing,Storage,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.64,0.64,,"Cleaning, Winnowing",Farm,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.14,0.14,,Packaging,Farm,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,1.85,1.85,,Harvesting,Harvest,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,1.78,1.78,,Threshing,Farm,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.54,0.54,,Collection,Farm,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.14,0.14,,Transportation,Transport,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.03,0.03,,Retailing,Storage,,Poor Storage Conditions,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,2.01,2.01,,Harvesting,Harvest,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.11,0.11,,Storage,Storage,,Poor Storage Conditions,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.02,0.02,,Storage,Storage,,Poor Storage Conditions,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.01,0.01,,Processing,Storage,,Poor Storage Conditions,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,5.54,5.54,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.06,0.06,,Wholesale,Storage,,Poor Storage Conditions,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2014,0.19,0.19,,Drying,Farm,,,10 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.16,0.16,,Wholesale,Storage,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,1.34,1.34,,Processing,Storage,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.04,0.04,,Farm,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.1,0.1,,Packaging,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.25,0.25,,"Cleaning, Winnowing",Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,5.26,5.26,,,Whole supply chain,,Physical Losses,,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.02,0.02,,Storage,Storage,,Insects Attack,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.07,0.07,,Transportation,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.05,0.05,,Retailing,Storage,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.11,0.11,,Drying,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,1.76,1.76,,Threshing,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1445,Sunflower seed,2014,0.4,0.4,,"Collection, Farm",Harvest,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,3.24,3.24,,,Whole supply chain,,Physical Losses,,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.96,0.96,,Harvesting,Storage,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.17,0.17,,Transportation,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.25,0.25,,"Cleaning, Winnowing",Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.49,0.49,,Threshing,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.49,0.49,,"Collection, Farm",Harvest,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.11,0.11,,Drying,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.11,0.11,,Processing,Storage,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.02,0.02,,Storage,Storage,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.2,0.2,,Packaging,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.3,0.3,,Wholesale,Storage,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1446,Safflower seed,2014,0.01,0.01,,Farm,Farm,,,2 agro-climatic zones,,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.34,0.34,,Wholesale,Storage,,Poor Storage Facilities,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,7.32,7.32,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.06,0.06,,Packaging,Farm,,,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.15,0.15,,Storage,Storage,,Poor Storage Facilities,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,2.58,2.58,,Harvesting,Harvest,,,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.25,0.25,,Collection,Farm,,,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.17,0.17,,Storage,Storage,,Poor Storage Facilities,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,2.93,2.93,,"Grading, Sorting",Farm,,,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.02,0.02,,Processing,Storage,,Poor Storage Facilities,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.72,0.72,,Transportation,Transport,,,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1510,Potatoes,2014,0.11,0.11,,Retailing,Storage,,Poor Storage Facilities,9 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,1442,Mustard seed,2013,5.54,5.54%,,,Whole supply chain,,Sourced from Jha et  al. (2015,,Literature Review,"Durba Kashyap ,Tripti Agarwal  (2019), Food loss in India: water footprint, land footprint and GHG emissions",, Reference has been generated automatically
356,India,,1443,Rape or colza seed,2013,5.54,5.54%,,,Whole supply chain,,Sourced from Jha et  al. (2015,,Literature Review,"Durba Kashyap ,Tripti Agarwal  (2019), Food loss in India: water footprint, land footprint and GHG emissions",, Reference has been generated automatically
356,India,,1446,Safflower seed,2013,3.24,3.24%,,,Whole supply chain,,Sourced from Jha et  al. (2015,,Literature Review,"Durba Kashyap ,Tripti Agarwal  (2019), Food loss in India: water footprint, land footprint and GHG emissions",, Reference has been generated automatically
356,India,,23230.02,Tapioca of cassava,2013,4.58,4.58%,,,Whole supply chain,,Sourced from Jha et  al. (2015,,Literature Review,"Durba Kashyap ,Tripti Agarwal  (2019), Food loss in India: water footprint, land footprint and GHG emissions",, Reference has been generated automatically
356,India,,1510,Potatoes,2010,23.5,19-28,,,Harvest,,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf,
356,India,,1510,Potatoes,2009,0.13,0.13%,,Farm,Farm,,,,Survey,"Thomas Reardon, Kevin Chen, Bart Minten and Lourdes Adriano (2012)",,
356,India,,1510,Potatoes,2006,10.5,10.5,,,Farm,,,,Literature Review,"Kumar et al, 2006",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from Kumar et al, 2006"
356,India,,1379.01,Areca nuts,2006,1.53,1.53,,Storage,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
356,India,,1379.01,Areca nuts,2006,0.39,0.39,,"Grading, Sorting",Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
356,India,,1379.01,Areca nuts,2006,3.32,3.32,,Threshing,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
