m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
804,Ukraine,,2211,Raw milk of cattle,2012,0.08,0.08%,9000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2011,0.05,0.05%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2010,0.07,0.07%,8000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2009,0.09,0.09%,10000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2008,0.04,0.04%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2007,0.04,0.04%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2006,0.05,0.05%,7000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2005,0.02,0.02%,3000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2004,0.02,0.02%,3000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2003,0.04,0.04%,6000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2002,0.07,0.07%,10000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2001,0.04,0.04%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
804,Ukraine,,2211,Raw milk of cattle,2000,0.08,0.08%,10000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,2211,Raw milk of cattle,2008,12,12%,,Retailing,Retail,,,,Modelled Estimates,"J.C. Buzby, J. Hyman / Food Policy 37 (2012) 561–570",,
840,United States of America,,2211,Raw milk of cattle,2008,18,18%,,Consumption,Households,,,,Modelled Estimates,"J.C. Buzby, J. Hyman / Food Policy 37 (2012) 561–570",,
860,Uzbekistan,,2211,Raw milk of cattle,2018,0.2,0.20%,20900,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
860,Uzbekistan,,2211,Raw milk of cattle,2017,0.2,0.20%,20100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
860,Uzbekistan,,2211,Raw milk of cattle,2016,0.2,0.20%,19400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
860,Uzbekistan,,2211,Raw milk of cattle,2015,0.2,0.20%,18100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
860,Uzbekistan,,2211,Raw milk of cattle,2014,0.2,0.20%,16800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2013,0.86,0.86%,16881,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2012,1.21,1.21%,27645,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2011,1.13,1.13%,28035,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2010,1.2,1.20%,29324,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2009,1.34,1.34%,29169,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2008,1.01,1.01%,22522,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2007,1.21,1.21%,21518,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2006,1.25,1.25%,17867,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2005,1.34,1.34%,18014,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2004,1.36,1.36%,16870,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21151,"Edible offal of cattle, fresh, chilled or frozen",2004,1,1%,502,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21153,"Edible offal of pigs, fresh, chilled or frozen",2004,5,5%,422,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2003,1.37,1.37%,16950,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21151,"Edible offal of cattle, fresh, chilled or frozen",2003,1,1%,602,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21153,"Edible offal of pigs, fresh, chilled or frozen",2003,5,5%,523,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2002,1.32,1.32%,18376,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21151,"Edible offal of cattle, fresh, chilled or frozen",2002,1,1%,575,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21153,"Edible offal of pigs, fresh, chilled or frozen",2002,5,5%,520,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2001,1.24,1.24%,17391,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21151,"Edible offal of cattle, fresh, chilled or frozen",2001,1,1%,576,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21153,"Edible offal of pigs, fresh, chilled or frozen",2001,5,5%,527,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,2211,Raw milk of cattle,2000,1.33,1.33%,18800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21151,"Edible offal of cattle, fresh, chilled or frozen",2000,1,1%,598,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21153,"Edible offal of pigs, fresh, chilled or frozen",2000,5,5%,483,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
