m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
208,Denmark,,1242,"Peas, green",2017,5,2-8%,,,Processing,,"Average /Frequency of producers/Frequency of producers who answered “Don’t know” 
In field 14% 47% 36%
During harvesting 5% 44% 27%
During cleaning 2% 9% 30%
During husking 5% 5% 27%
During blanching and freezing 0% 3% 28%
During colour sorting 8% 5% 27%
During sale and reclaim 17% 5% 30%
Other* 14% 14% 22%

Disease in field 5% 22% 23%
Damage from animals 20% 34% 19%
Weather conditions (rain, flooding, etc.) 38% 30% 19%
Technical problems related to cultivation method
(spray damage or similar)
5% 16% 22%
Damage during harvest and handling 51% 27% 25%
Other quality parameters 23% 8% 23%
Reclaims 0% 6% 22%
No sale or overproduction 35% 19% 23%
Other* 13% 11% 20%","No. Of distributed questionnaires 252
No. Of answers 64
Response frequency 25%",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1242,"Peas, green",2017,17,17%,,,Wholesale,,"Average /Frequency of producers/Frequency of producers who answered “Don’t know” 
In field 14% 47% 36%
During harvesting 5% 44% 27%
During cleaning 2% 9% 30%
During husking 5% 5% 27%
During blanching and freezing 0% 3% 28%
During colour sorting 8% 5% 27%
During sale and reclaim 17% 5% 30%
Other* 14% 14% 22%","No. Of distributed questionnaires 252
No. Of answers 64
Response frequency 25%",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1242,"Peas, green",2017,18,18%,,,Farm,"Main reasons given: Higher sales/better prices, improved agronomy, e.g. new pesticides, better harvest techniques, not possible, better weather.","Damage during
harvest and handling,
no
sale/overproduction,
weather conditions,
other quality
parameters and
damage from
animals are the main
reasons given.","No. Of distributed questionnaires 252
No. Of answers 64
Response frequency 25%",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1251,Carrots and turnips,2017,25,25%,,,Farm,,"Quality issues, pests, plant diseases, harvesting methods.Plant diseases, mould, germinated, injured 2 0 1 18%
Pests (insects, birds, etc.) 2 3 1 35%
Weather conditions 1 1 1 24%
Cultivation method and crop protection 1 0 1 12%
Harvest method 2 2 1 29%
Processing processes 1 0 0 6%
Wrong size/carrot shape 6 1 1 47%
Appearance (small spots, etc.) 2 3 1 35%
Other quality errors 1 0 1 12%
Surplus production 0 0 2 12%
Human error 1 0 0 6%
No buyers 1 0 0 6%
Not economically profitable 0 0 1 6%
Other reasons 0 0 0 0%","No. of distributed questionnaires 53
No. of answers 17
Response frequency 32%",Survey,FoodLossPrimaryProd.pdf,,"Pg 9;The questionnaire was generally relatively unclear and suffered due to a poor
translation into Danish. There were multiple examples of words and phrases that were
difficult for the respondents to understand. For example the word “sidestrømning”
(side flows) was used to mean carrots which ended up being used as non-foods. The
word is not a Danish word and is not self-explanatory."
208,Denmark,,1251,Carrots and turnips,2017,10,10%,,,Harvest,,left in field,,Survey,FoodLossPrimaryProd.pdf,,Pg 9
208,Denmark,,1253.01,"Onions and shallots, green",2017,5.5,2-9%,,,Harvest,,"During harvesting of spring onions
During field drying and harvesting of regular onions","No. of distributed questionnaires 41
No. of answers 18
Response frequency 43%
No. Of answer by producer 17",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1253.01,"Onions and shallots, green",2017,43,43%,,,Pre-harvest,,Not harvested,"No. of distributed questionnaires 41
No. of answers 18
Response frequency 43%
No. Of answer by producer 17",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1253.01,"Onions and shallots, green",2017,8.5,5-12%,,,Storage,,"During packing and storage of spring onions
During packing and storage of regular onions","No. of distributed questionnaires 41
No. of answers 18
Response frequency 43%
No. Of answer by producer 17",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1253.01,"Onions and shallots, green",2017,9,9%,,,Transport,,During delivery to food shops or similar,"No. of distributed questionnaires 41
No. of answers 18
Response frequency 43%
No. Of answer by producer 17",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1253.01,"Onions and shallots, green",2017,21,21%,,,Farm,,"Average/ Frequency of producers/Frequency of producers who answered “Don’t know” 
Disease in field 29% 59% 12%
Damage from pest insects or animals in field 17% 18% 6%
Weather conditions (frost, drought, etc.) 28% 35% 6%
During temporary storage before drying 0% 0% 6%
Technical problems related to cultivation method (spray
damage, poor drainage, etc.)
10% 6% 6%
Damage during harvest and handling 10% 41% 12%
Undesirable size 9% 29% 12%
Undesirable shape or appearance (rot, lumpy, etc.) 28% 47% 12%
Leftovers from processing 0% 0% 12%
Reclaimed 0% 0% 6%
No sale 9% 12% 6%","No. of distributed questionnaires 41
No. of answers 18
Response frequency 43%
No. Of answer by producer 17",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1253.01,"Onions and shallots, green",2017,5,5%,,,Retail,,During sale or advertisement,"No. of distributed questionnaires 41
No. of answers 18
Response frequency 43%
No. Of answer by producer 17",Survey,FoodLossPrimaryProd.pdf,,
208,Denmark,,1253.01,"Onions and shallots, green",2013,21,21%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,17,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21101 based on the period_years.
208,Denmark,,1253.01,"Onions and shallots, green",2012,21,21%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,17,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21101 based on the period_years.
208,Denmark,,1253.01,"Onions and shallots, green",2011,21,21%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,17,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21101 based on the period_years.
218,Ecuador,,1313,Plantains and others,2008,1,1%,5062,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1312,Bananas,2005,0.49,0.49%,30190,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1313,Plantains and others,2005,3.4,3.40%,24095,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1316,"Mangoes, guavas, mangosteens",2005,0.99,0.99%,1155,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1312,Bananas,2004,1.97,1.97%,120761,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1313,Plantains and others,2004,3.3,3.30%,24265,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1316,"Mangoes, guavas, mangosteens",2004,1,1%,1241,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1214,Lettuce and chicory,2003,4,4%,418,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1221,Watermelons,2003,6.74,6.74%,1921,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1229,Cantaloupes and other melons,2003,0.79,0.79%,117,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1234,Tomatoes,2003,4.63,4.63%,2085,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1253.01,"Onions and shallots, green",2003,1,1%,701,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1311,Avocados,2003,3,3%,355,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1312,Bananas,2003,1.73,1.73%,111652,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1313,Plantains and others,2003,2.48,2.48%,19535,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1316,"Mangoes, guavas, mangosteens",2003,1.26,1.26%,1120,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1319,"Other tropical and subtropical fruits, n.e.",2003,3.68,3.68%,122,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1321,Pomelos and grapefruits,2003,0.47,0.47%,24,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1322,Lemons and limes,2003,0.23,0.23%,15,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1324,"Tangerines, mandarins, clementines",2003,0.25,0.25%,78,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1329,"Other citrus fruit, n.e.",2003,1.46,1.46%,288,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1341,Apples,2003,3,3%,357,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1342.01,Pears,2003,0.77,0.77%,40,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1530,Sweet potatoes,2003,4.98,4.98%,100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1214,Lettuce and chicory,2002,3.99,3.99%,428,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1221,Watermelons,2002,4,4%,1184,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1253.01,"Onions and shallots, green",2002,1.02,1.02%,1007,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1311,Avocados,2002,6,6%,918,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1312,Bananas,2002,1.97,1.97%,110562,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1313,Plantains and others,2002,2.14,2.14%,16248,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1321,Pomelos and grapefruits,2002,0.55,0.55%,24,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1322,Lemons and limes,2002,0.13,0.13%,18,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1324,"Tangerines, mandarins, clementines",2002,1.66,1.66%,703,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1329,"Other citrus fruit, n.e.",2002,1.69,1.69%,288,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1341,Apples,2002,9.03,9.03%,1009,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1342.01,Pears,2002,0.39,0.39%,40,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1530,Sweet potatoes,2002,4.99,4.99%,189,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1214,Lettuce and chicory,2001,8.7,8.70%,793,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1221,Watermelons,2001,24.87,24.87%,6356,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1253.01,"Onions and shallots, green",2001,1.1,1.10%,1112,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1312,Bananas,2001,2.28,2.28%,138676,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1330,Grapes,2001,6.94,6.94%,30,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
218,Ecuador,,1312,Bananas,2000,9.81,9.81%,635548,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
231,Ethiopia,,1234,Tomatoes,2015,17,17%,,,Whole supply chain,,,,Survey,"Margareta Topel (2015), assessment of postharvest loss for perishable produces from wholesalers to consumers",, Reference has been generated automatically
231,Ethiopia,,1312,Bananas,2015,24.6,24.60%,,,Whole supply chain,,,,Survey,"Margareta Topel (2015), assessment of postharvest loss for perishable produces from wholesalers to consumers",, Reference has been generated automatically
231,Ethiopia,,1323,Oranges,2015,20,20%,,,Whole supply chain,,,,Survey,"Margareta Topel (2015), assessment of postharvest loss for perishable produces from wholesalers to consumers",, Reference has been generated automatically
231,Ethiopia,Addis Ababa and Adama cities,1312,Bananas,2012,7.1,7.1,,,Wholesale,,"Distance Transported, Poor Packaging, Uncontrolled Ripening","A total of 50 sample farmers were selected randomly from six peasant associations of the two districts based on probability proportional size. Postharvest loss at wholesalers and retailers were also surveyed in Addis Ababa and Adama taking a total of 42 wholesalers and, 50 retailers who were randomly selected based on probability proportional to size",No Data Collection Specified,Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew4,http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21032,
231,Ethiopia,Addis Ababa and Adama cities,1312,Bananas,2012,14.9,14.9,,,Retail,,"Rough Handling, Inability To Finish And Market In Shorter Times, Inefficient Protection From Sun","A total of 50 sample farmers were selected randomly from six peasant associations of the two districts based on probability proportional size. Postharvest loss at wholesalers and retailers were also surveyed in Addis Ababa and Adama taking a total of 42 wholesalers and, 50 retailers who were randomly selected based on probability proportional to size",No Data Collection Specified,Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew5,http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21033,
231,Ethiopia,Gamo Gofa zone of Southern Nations Nationalities and Peoples Region (SNNPR); Addis Ababa and Adama cities,1312,Bananas,2012,4.5,4.5,,,Farm,,"Mechanical Damage, Improper Maturity, Sun Browning","A total of 50 sample farmers were selected randomly from six peasant associations of the two districts based on probability proportional size. Postharvest loss at wholesalers and retailers were also surveyed in Addis Ababa and Adama taking a total of 42 wholesalers and, 50 retailers who were randomly selected based on probability proportional to size",No Data Collection Specified,Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew3,http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21031,
242,Fiji,,1460,"Coconuts, in shell",2018,5,5%,1135,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1530,Sweet potatoes,2018,5,5%,427,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1460,"Coconuts, in shell",2017,5,5%,1133,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1530,Sweet potatoes,2017,5.01,5.01%,421,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1460,"Coconuts, in shell",2016,10,10%,2386,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1530,Sweet potatoes,2016,5,5%,386,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1460,"Coconuts, in shell",2015,10,10%,1992,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1530,Sweet potatoes,2015,5,5%,418,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
242,Fiji,,1234,Tomatoes,2012,13.4,13.40%,,Consumption,Households,Day 3,,,Survey,"Steven Underhill (2013), commercial tomato supply chain in fiji",, Reference has been generated automatically
242,Fiji,,1234,Tomatoes,2012,8.8,8.80%,,,Farm,,,,Survey,"Steven Underhill (2013), commercial tomato supply chain in fiji",, Reference has been generated automatically
242,Fiji,,1234,Tomatoes,2012,6.4,6.40%,,Wholesale,Wholesale,,,,Survey,"Steven Underhill (2013), commercial tomato supply chain in fiji",, Reference has been generated automatically
242,Fiji,,1234,Tomatoes,2012,8.26,8.26%,,Consumption,Households,Day 2,,,Survey,"Steven Underhill (2013), commercial tomato supply chain in fiji",, Reference has been generated automatically
242,Fiji,,1234,Tomatoes,2012,0.13,0.13%,,Transportation,Transport,,,,Survey,"Steven Underhill (2013), commercial tomato supply chain in fiji",, Reference has been generated automatically
242,Fiji,,1234,Tomatoes,2012,6.19,6.19%,,Consumption,Households,Day 1,,,Survey,"Steven Underhill (2013), commercial tomato supply chain in fiji",, Reference has been generated automatically
242,Fiji,,1233,Eggplants (aubergines),2003,10,10%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1316,"Mangoes, guavas and mangosteens",2003,11,11%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1317,Papayas,2003,4,4%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1319,"Other tropical and subtropical fruits, n.e.c.",2003,8,8%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1233,Eggplants (aubergines),2002,11,11%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1316,"Mangoes, guavas and mangosteens",2002,11,11%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1317,Papayas,2002,5,5%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1319,"Other tropical and subtropical fruits, n.e.c.",2002,9,9%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1233,Eggplants (aubergines),2001,10,10%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1316,"Mangoes, guavas and mangosteens",2001,12,12%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1317,Papayas,2001,4,4%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1319,"Other tropical and subtropical fruits, n.e.c.",2001,8,8%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1233,Eggplants (aubergines),2000,9,9%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1316,"Mangoes, guavas and mangosteens",2000,13,13%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
242,Fiji,,1317,Papayas,2000,4.5,4.50%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,
246,Finland,,1242,"Peas, green",2017,17.6,17.60%,,,Farm,"Finding ways to overcome small scale problem, finding new markets.","Diseases and
weather conditions.","The contacts included all Finnish pea producer contacts: 1,198
producer contacts in total (of which 549 had over 100 acres of pea production fields).
964 producers shared their e-mail details, and we therefore sent the questionnaire to
these 964 producers.
The questionnaire was sent to 964 pea producers, of which only 114 producers
responded to the questionnaire and 65 completed the questionnaire successfully. – 49 responses – were rejected because the producers
reported that they did not produce for human consumption (16), reported nothing for
the uses of peas (23), reported 0 kg yield (3 cases) and/or did not report yield at all (15
cases). Therefore, when only complete answers are counted the final response rate was
low – only 7%. 28 produced field peas and 37 produced green peas. Two of the field pea
producers and one of the green pea producers were organic producers and the rest were
conventional producers.",Survey,FoodLossPrimaryProd.pdf,,
246,Finland,,1251,Carrots and turnips,2017,6.2,6.20%,,,Harvest,,"Plant diseases and moulds during storage because of weather, crop rotation, storage conditions and cultivar. Minor quality deficiencies were also mentioned as major reasons for post-harvest losses.",06-Mar,Controlled Experiment,FoodLossPrimaryProd.pdf,,"Pg 13; At two farms the study took place on the same day as the harvest, but at one farm the field had been harvested two days before (Table 4). In each field, three plots were selected, each approximately 10 m x 1.20 m (12 m2
). The selection of the plots was restricted to certain areas by heavy field traffic on farms 1 and 3 where the harvesting was ongoing. On farm 2, the grower showed us suitable spots where carrot mass was likely to vary. The plots were marked with sticks and line string. The remaining carrots
were dug up, rough-cleaned from soil, and placed into plastic bags for weighing directly in the field. Leaves were discarded before weighing the carrots. To confirm the results, the weighing was carried out with two calibrated scales, and the final results were
calculated using the averages of the two values"
246,Finland,,1251,Carrots and turnips,2017,15,20-Oct,,,Farm,,"Most important: After harvest: Quality (appearance, size), plant diseases and damage. During harvest: Weather conditions, plant diseases and harvesting procedures.",only 31 producers responded to the questionnaire and 27 completed the questionnaire successfully of 293,Survey,FoodLossPrimaryProd.pdf,,": 55% of the side flow occurred during sorting (after harvest), 28% during storing, and 13% was left in the field/sorted out during harvest.average somewhere between 10% and 20% (range 0–90%) of total production"
246,Finland,,1253.01,"Onions and shallots, green",2017,11,11%,,,Farm,,"Diseases and
damage, quality,
appearance.","The questionnaire was sent to 302 onion producers, of which only 31 producers
responded to the questionnaire and 26 completed the questionnaire successfully. Thus,
the response rate was low – only 10%. Of the 26 onion producers, six were organic
producers and the rest were conventional producers.",Survey,FoodLossPrimaryProd.pdf,,
246,Finland,,1354,Strawberries,2014,14,14%,,Sorting,Farm,,,68,Survey,"Hartikainen et al.,. 2014",,
246,Finland,,1214,Lettuce and chicory,2013,17,17%,,Sorting,Farm,,,7,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21103 based on the period_years.
246,Finland,,1242,"Peas, green",2013,17,17%,,Harvesting,Harvest,,,37,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21104 based on the period_years.
246,Finland,,1251,Carrots and turnips,2013,26,26%,,Sorting,Farm,,,27,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21108 based on the period_years.
246,Finland,,1253.01,"Onions and shallots, green",2013,11,11%,,Sorting,Farm,,,27,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21099 based on the period_years.
246,Finland,,1214,Lettuce and chicory,2012,17,17%,,Sorting,Farm,,,7,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21103 based on the period_years.
246,Finland,,1242,"Peas, green",2012,17,17%,,Harvesting,Harvest,,,37,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21104 based on the period_years.
246,Finland,,1251,Carrots and turnips,2012,26,26%,,Sorting,Farm,,,27,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21108 based on the period_years.
246,Finland,,1253.01,"Onions and shallots, green",2012,11,11%,,Sorting,Farm,,,27,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21099 based on the period_years.
246,Finland,,1214,Lettuce and chicory,2011,17,17%,,Sorting,Farm,,,7,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21103 based on the period_years.
246,Finland,,1242,"Peas, green",2011,17,17%,,Harvesting,Harvest,,,37,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21104 based on the period_years.
246,Finland,,1251,Carrots and turnips,2011,26,26%,,Sorting,Farm,,,27,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21108 based on the period_years.
246,Finland,,1253.01,"Onions and shallots, green",2011,11,11%,,Sorting,Farm,,,27,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21099 based on the period_years.
246,Finland,,1359.9,"Other fruits, n.e.c.",2010,13,13%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
250,France,,1234,Tomatoes,2010,17.2,17.20%,111000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2009,17.42,17.42%,114000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2008,17,17%,105000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2007,18.25,18.25%,105000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2006,17.33,17.33%,111000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2005,18.98,18.98%,150000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2004,12.14,12.14%,103000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2003,11.51,11.51%,95000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2002,10.97,10.97%,88000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2001,10.01,10.01%,86000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,1234,Tomatoes,2000,10.26,10.26%,87000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
266,Gabon,,1313,Plantains and cooking bananas,2013,35,30-40,,,Whole supply chain,,"rough handling, unprotected storage conditions, and poor transportation",,No Data Collection Specified,Cauthen et al. (2013),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
268,Georgia,,1330,Grapes,2014,4.06,4.06%,7000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2013,3.14,3.14%,7000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2012,2.78,2.78%,4000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2011,3.13,3.13%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2010,3.31,3.31%,4000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2009,3.33,3.33%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2008,2.84,2.84%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2007,3.52,3.52%,8000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2006,3.08,3.08%,5000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2005,3.2,3.20%,8000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2004,3.33,3.33%,6000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2003,3.5,3.50%,7000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2002,3.33,3.33%,3000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
268,Georgia,,1330,Grapes,2001,4,4%,6000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
